datetime,open,high,low,close,volume
2024-02-01 00:00:00,42525.90095177913,42547.228366893396,42404.4749514049,42478.45210519658,2824.8505114742015
2024-02-01 02:00:00,42478.45210519658,42503.133917487285,42375.778526149916,42460.82880634878,2545.4125921317855
2024-02-01 04:00:00,42460.82880634878,42550.95963655142,42375.48754226784,42522.516948193006,2706.8116015383
2024-02-01 06:00:00,42522.516948193006,42532.60766268929,42497.64383125503,42531.82129699984,3070.608320458154
2024-02-01 08:00:00,42531.82129699984,42605.448888695006,42488.60331379807,42575.97156585809,3411.7256277344372
2024-02-01 10:00:00,42575.97156585809,42683.51936627108,42508.61802076688,42603.688236092145,1944.6632257473195
2024-02-01 12:00:00,42603.688236092145,42664.4656427089,42552.06679694266,42573.100779873814,2567.6052100757424
2024-02-01 14:00:00,42573.100779873814,42633.83674824605,42558.94265743052,42599.12746410149,3162.409115259121
2024-02-01 16:00:00,42599.12746410149,42614.9706918162,42583.18074294533,42583.9140062868,1331.3798040164734
2024-02-01 18:00:00,42583.9140062868,42656.04029835958,42548.7616865438,42568.42767634074,1893.9062622738095
2024-02-01 20:00:00,42568.42767634074,42574.67044633831,42566.044614094004,42573.09352220617,2318.2469282073753
2024-02-01 22:00:00,42573.09352220617,42629.62444640818,42475.413011614364,42499.812335087125,3277.5552782952077
2024-02-02 00:00:00,42367.402026454336,42758.14335450163,42221.522825890854,42638.49025643129,7768.81069910503
2024-02-02 02:00:00,42638.49025643129,42920.12982837443,42508.1676748739,42919.115121584575,4825.6959127006385
2024-02-02 04:00:00,42919.115121584575,43115.66115405261,42818.24804207767,43079.14925376146,12118.848084217645
2024-02-02 06:00:00,43079.14925376146,43455.48520325539,43025.55992383273,43312.94695077659,10962.807276302405
2024-02-02 08:00:00,43312.94695077659,44045.881938974024,43222.85758499227,44045.881938974024,5327.8239000877265
2024-02-02 10:00:00,44045.881938974024,44045.881938974024,43000.39707419502,43337.47298865586,5674.161299833451
2024-02-02 12:00:00,43337.47298865586,43411.18800694682,43056.801298354476,43113.322494702996,11351.195968160728
2024-02-02 14:00:00,43113.322494702996,43522.42999198019,42976.183964663105,43474.82984443904,11956.78858626584
2024-02-02 16:00:00,43474.82984443904,43522.42999198019,43308.537614304645,43322.614954920515,10361.599330899944
2024-02-02 18:00:00,43322.614954920515,43546.41163932748,43284.1233753009,43546.41163932748,7274.363868864992
2024-02-02 20:00:00,43546.41163932748,43654.99332182309,43503.397703539114,43654.99332182309,10440.873469049071
2024-02-02 22:00:00,43654.99332182309,43654.99332182309,43406.7701853378,43467.79417643681,9854.18816915709
2024-02-03 00:00:00,43488.044874926614,43682.745283095166,43433.64129894017,43676.34610751483,1961.9353905701362
2024-02-03 02:00:00,43676.34610751483,43720.03964159108,43586.92922119163,43590.75820947185,5226.9119424301225
2024-02-03 04:00:00,43590.75820947185,43598.64092319574,43494.92292736675,43529.431514545024,5383.977349297637
2024-02-03 06:00:00,43529.431514545024,43728.438899553264,43485.67654880924,43723.098512288525,1988.160639372681
2024-02-03 08:00:00,43723.098512288525,43871.957088766365,43687.7929439754,43784.18974701821,4444.84477871833
2024-02-03 10:00:00,43784.18974701821,43817.3480838011,43700.76097991104,43715.49352132073,5489.271330365907
2024-02-03 12:00:00,43715.49352132073,43799.376041408264,43660.34503249106,43791.10622784542,3056.356346527123
2024-02-03 14:00:00,43791.10622784542,43810.941856868616,43781.43984841673,43809.43896138685,2270.393113822806
2024-02-03 16:00:00,43809.43896138685,43879.89283015057,43793.528433768326,43870.78918833624,2480.961071536636
2024-02-03 18:00:00,43870.78918833624,44353.63296027139,43762.602467235054,44353.63296027139,5033.832251458598
2024-02-03 20:00:00,44353.63296027139,44353.63296027139,44213.33775558116,44279.18395002322,4301.556514728781
2024-02-03 22:00:00,44279.18395002322,44279.18395002322,44117.22376850551,44147.741232045904,4019.8944890370817
2024-02-04 00:00:00,44249.83650597057,45914.425436926635,44223.77328875331,45914.425436926635,2952.050884992863
2024-02-04 02:00:00,45914.425436926635,45914.425436926635,45453.04154505868,45502.67039424981,4271.940638660725
2024-02-04 04:00:00,45502.67039424981,45555.59753512245,45477.94899817955,45555.59753512245,3559.3456043633614
2024-02-04 06:00:00,45555.59753512245,45732.78204035551,45501.454272607356,45732.78204035551,4457.118029464833
2024-02-04 08:00:00,45732.78204035551,45732.78204035551,44870.40094640184,45106.35867626026,5724.970089877457
2024-02-04 10:00:00,45106.35867626026,45106.35867626026,43686.51425944175,43686.51425944175,4353.493729950613
2024-02-04 12:00:00,43686.51425944175,43820.56653583854,43049.21902477849,43049.21902477849,5682.390927203864
2024-02-04 14:00:00,43049.21902477849,44151.531944668255,43049.21902477849,43897.12712054717,3070.6917024054446
2024-02-04 16:00:00,43897.12712054717,43977.03090853473,43633.91248801509,43633.91248801509,6485.619369863387
2024-02-04 18:00:00,43633.91248801509,43739.1996026161,43373.83640133993,43373.83640133993,5225.813478545505
2024-02-04 20:00:00,43373.83640133993,44658.77329897162,43373.83640133993,44574.09561997145,6063.2940759814055
2024-02-04 22:00:00,44574.09561997145,45072.96668196655,44364.13337318985,44975.44380427704,2448.360008043635
2024-02-05 00:00:00,45111.92500703394,46160.27488718743,42081.21117316419,42081.21117316419,10042.047630658097
2024-02-05 02:00:00,42081.21117316419,42742.03618715115,42081.21117316419,42505.968088145266,5296.426512474398
2024-02-05 04:00:00,42505.968088145266,44110.06412133302,42505.968088145266,43986.06969010337,6157.755249841814
2024-02-05 06:00:00,43986.06969010337,44459.126117483764,42924.15754729766,42924.15754729766,10439.704142838053
2024-02-05 08:00:00,42924.15754729766,44357.87545803337,42924.15754729766,44298.607707214076,4104.187889250908
2024-02-05 10:00:00,44298.607707214076,44433.81520031012,43356.93769142815,43356.93769142815,9168.632201116248
2024-02-05 12:00:00,43356.93769142815,43654.383120300074,43356.93769142815,43545.615563318475,3671.8031106387507
2024-02-05 14:00:00,43545.615563318475,43557.29146346496,43370.82471584906,43370.82471584906,5569.8145485249925
2024-02-05 16:00:00,43370.82471584906,43643.658967959636,43370.82471584906,43491.03795770545,6823.249235782369
2024-02-05 18:00:00,43491.03795770545,46064.16072484284,43491.03795770545,45451.980773801384,8765.234743104504
2024-02-05 20:00:00,45451.980773801384,46634.68037496654,44868.52657975114,46634.68037496654,6281.92283630057
2024-02-05 22:00:00,46634.68037496654,46634.68037496654,45408.039802478605,45701.427122951325,7503.89650005034
2024-02-06 00:00:00,45855.36392866638,46595.2303419728,44385.29234829767,44385.29234829767,4561.685747820121
2024-02-06 02:00:00,44385.29234829767,44864.43501210517,42609.68270141863,42609.68270141863,2314.010073229444
2024-02-06 04:00:00,42609.68270141863,42710.26633354109,42482.3934536746,42482.3934536746,1962.4184219540728
2024-02-06 06:00:00,42482.3934536746,42636.644580008884,42482.3934536746,42576.834094961196,4621.182756107152
2024-02-06 08:00:00,42576.834094961196,43193.97961839594,42576.834094961196,43146.34262796241,3955.7421853569167
2024-02-06 10:00:00,43146.34262796241,43323.61777982174,43146.34262796241,43234.07259313088,5047.625050228942
2024-02-06 12:00:00,43234.07259313088,45161.063829536564,43234.07259313088,44910.850477234606,5165.466017303802
2024-02-06 14:00:00,44910.850477234606,45000.37673159669,43099.141611209176,43099.141611209176,3275.961204725215
2024-02-06 16:00:00,43099.141611209176,43889.06606970429,43099.141611209176,43864.81621075845,2986.651138628441
2024-02-06 18:00:00,43864.81621075845,44340.95667616831,43864.81621075845,44174.21324193971,2116.290408497311
2024-02-06 20:00:00,44174.21324193971,46544.757104999124,44174.21324193971,46046.93806227099,5594.281947576714
2024-02-06 22:00:00,46046.93806227099,46276.557595688086,46005.93164892199,46226.74087230465,2236.729111509823
2024-02-07 00:00:00,46486.30271859523,46552.25185005501,46445.41026261125,46551.94497708914,5286.392046327012
2024-02-07 02:00:00,46551.94497708914,46563.426490376965,46488.910073176055,46506.51035914611,6176.439272831437
2024-02-07 04:00:00,46506.51035914611,46512.26668316788,46471.72238783923,46500.643075664506,2571.275855702067
2024-02-07 06:00:00,46500.643075664506,46575.296338510794,46334.27755699241,46334.27755699241,3724.9172883596843
2024-02-07 08:00:00,46334.27755699241,46953.44837625404,46334.27755699241,46726.40794837931,4179.3534556160475
2024-02-07 10:00:00,46726.40794837931,46948.71227314816,46221.203224329634,46221.203224329634,3681.0105960089372
2024-02-07 12:00:00,46221.203224329634,46279.644464038756,46132.622415955615,46132.622415955615,5401.825422119511
2024-02-07 14:00:00,46132.622415955615,46313.607341345734,45817.909268311996,45817.909268311996,5972.0478573711625
2024-02-07 16:00:00,45817.909268311996,45886.77693099502,45719.1969149772,45719.1969149772,2520.192580421928
2024-02-07 18:00:00,45719.1969149772,46172.84794524845,45719.1969149772,45969.26802481138,4784.310991605165
2024-02-07 20:00:00,45969.26802481138,46092.74962577655,45969.26802481138,46062.74644119455,3557.619270986978
2024-02-07 22:00:00,46062.74644119455,47112.040344393405,46062.74644119455,47010.82252153614,3703.8085591531953
2024-02-08 00:00:00,46967.09289765191,47433.67824524306,46830.55233652461,47304.02648213408,6595.983122662789
2024-02-08 02:00:00,47304.02648213408,47635.45510446946,47175.2411980441,47487.19901927293,5759.923903077559
2024-02-08 04:00:00,47487.19901927293,47725.16999284175,47400.969696722874,47641.588277323826,3734.776902879323
2024-02-08 06:00:00,47641.588277323826,47749.90695502689,47641.56422070751,47674.40462930596,3363.54398957589
2024-02-08 08:00:00,47674.40462930596,47803.31528451372,47596.57273220995,47803.31528451372,5320.457087841509
2024-02-08 10:00:00,47803.31528451372,47908.45638836316,47788.103325030854,47908.45638836316,6454.9019916817
2024-02-08 12:00:00,47908.45638836316,47908.45638836316,47630.17980194718,47693.98638968003,3186.234615313318
2024-02-08 14:00:00,47693.98638968003,47749.90695502689,47343.52059938925,47464.67771438146,5604.100896789693
2024-02-08 16:00:00,47464.67771438146,47530.27950502196,47303.40113194609,47312.00963996406,4402.735884329475
2024-02-08 18:00:00,47312.00963996406,47453.98598362505,47211.53338542604,47400.3837308873,4067.0415382000965
2024-02-08 20:00:00,47400.3837308873,47705.69802713891,47195.73494017353,47591.30131775824,3549.7958364342344
2024-02-08 22:00:00,47591.30131775824,47694.14621834901,47569.681149792355,47657.88424352876,5131.460246112954
2024-02-09 00:00:00,47640.42782422852,47931.23591698449,47603.09676589237,47775.29822254913,9599.007817051943
2024-02-09 02:00:00,47775.29822254913,48214.72082433498,47617.714926058,48069.51829031912,5181.059628981629
2024-02-09 04:00:00,48069.51829031912,48141.284291498276,48055.94489570169,48109.412978400236,6395.293138136386
2024-02-09 06:00:00,48109.412978400236,48118.39959933393,48036.16929080697,48091.04119010448,4424.185485944355
2024-02-09 08:00:00,48091.04119010448,48425.35575927506,47910.2614221314,48395.814197230495,9832.728666491443
2024-02-09 10:00:00,48395.814197230495,48707.223858820595,48270.58710438869,48707.223858820595,6717.4087209383115
2024-02-09 12:00:00,48707.223858820595,49004.2598388644,48663.64966425425,49004.2598388644,10155.088269383048
2024-02-09 14:00:00,49004.2598388644,49004.2598388644,48602.996748884936,48771.48335381616,5894.797770988501
2024-02-09 16:00:00,48771.48335381616,48771.48335381616,48203.815143469925,48378.34848263743,6438.260465057392
2024-02-09 18:00:00,48378.34848263743,48560.05221146055,47969.92029834392,48019.630164261594,7782.121159193696
2024-02-09 20:00:00,48019.630164261594,48365.03120748048,47969.993840992785,48274.93469906369,6234.144343071327
2024-02-09 22:00:00,48274.93469906369,48558.97376876728,48194.132154611376,48469.921251832006,8286.758114148126
2024-02-10 00:00:00,48550.16170091286,48853.20990395803,48379.86427788263,48829.61075921,6500.680051733382
2024-02-10 02:00:00,48829.61075921,48926.03997695802,48778.22715096195,48918.10830793194,4611.515713035888
2024-02-10 04:00:00,48918.10830793194,49463.14085141422,48642.38491549915,49463.14085141422,4892.465886294239
2024-02-10 06:00:00,49463.14085141422,49479.769719874865,49405.592620544616,49479.769719874865,5576.500554302604
2024-02-10 08:00:00,49479.769719874865,49546.19910408574,49450.03335219767,49546.19910408574,2355.4886313315365
2024-02-10 10:00:00,49546.19910408574,49802.952190879114,49403.18753640051,49802.952190879114,5444.124375642471
2024-02-10 12:00:00,49802.952190879114,49802.952190879114,49609.62096552445,49672.58114798508,5806.996999194977
2024-02-10 14:00:00,49672.58114798508,49672.58114798508,48694.835309540205,49094.57619567879,5064.144122864617
2024-02-10 16:00:00,49094.57619567879,49932.209329737925,48707.131736015835,49932.209329737925,2688.202198827304
2024-02-10 18:00:00,49932.209329737925,50388.041966463825,49897.61235746377,50388.041966463825,5483.522221506425
2024-02-10 20:00:00,50388.041966463825,50388.041966463825,49668.81587832094,49754.18552597084,2366.497589507636
2024-02-10 22:00:00,49754.18552597084,49754.18552597084,49190.68209706873,49280.61830889332,5408.260121010197
2024-02-11 00:00:00,49427.19025229494,49809.592314680456,49377.90300935445,49803.84534486855,4639.11137158559
2024-02-11 02:00:00,49803.84534486855,52454.57744311244,49377.90300935445,52454.57744311244,6003.418838965196
2024-02-11 04:00:00,52454.57744311244,52454.57744311244,51232.621229496064,51488.930060617306,3019.1603887734427
2024-02-11 06:00:00,51488.930060617306,51488.930060617306,49377.90300935445,50042.88048722955,2331.581839739735
2024-02-11 08:00:00,50042.88048722955,50116.82024853976,47903.03661853817,47903.03661853817,4296.972642260739
2024-02-11 10:00:00,47903.03661853817,48028.002394761155,47903.03661853817,48005.37249133721,3438.932128324451
2024-02-11 12:00:00,48005.37249133721,48566.514225202016,48005.37249133721,48506.532405423226,3663.0431941054576
2024-02-11 14:00:00,48506.532405423226,48552.97543874405,48317.26051210018,48317.26051210018,5601.065400962733
2024-02-11 16:00:00,48317.26051210018,49807.717715914674,48317.26051210018,49441.51713554987,4186.164119502976
2024-02-11 18:00:00,49441.51713554987,50407.40838565952,49377.90300935445,50407.40838565952,2392.056779584818
2024-02-11 20:00:00,50407.40838565952,50407.40838565952,49377.90300935445,49685.07123306857,2229.1567377237466
2024-02-11 22:00:00,49685.07123306857,50041.79950552073,49675.5183630966,49932.39081536359,5337.224317979894
2024-02-12 00:00:00,50200.01439761948,50285.39178524215,50084.94849281327,50159.734576467876,2282.392250992122
2024-02-12 02:00:00,50159.734576467876,50203.614288911536,50123.24897140924,50179.383978871505,2433.88138050737
2024-02-12 04:00:00,50179.383978871505,50220.389011906576,50150.42557064608,50211.322232446626,3885.1011757616243
2024-02-12 06:00:00,50211.322232446626,50286.14715663446,50189.052369885576,50280.02216805702,3470.3633576619673
2024-02-12 08:00:00,50280.02216805702,50348.534997422335,50196.64504525811,50234.2531017477,4267.185649747487
2024-02-12 10:00:00,50234.2531017477,50305.047023758736,50197.76717054819,50299.19921091344,3662.3652445547136
2024-02-12 12:00:00,50299.19921091344,50408.74256584659,50213.00120252532,50347.18565916608,2666.601311757828
2024-02-12 14:00:00,50347.18565916608,50510.75291685546,50331.17933512592,50424.78587311044,2978.3734945448477
2024-02-12 16:00:00,50424.78587311044,50456.87347637512,50419.140812086436,50439.40148459931,2576.2177072561435
2024-02-12 18:00:00,50439.40148459931,50535.62023291062,50418.61341403036,50507.64469686992,2121.60877854952
2024-02-12 20:00:00,50507.64469686992,50703.852228835145,50281.5434275219,50464.774317622534,3792.7702729132584
2024-02-12 22:00:00,50464.774317622534,50599.102839902676,50369.73705665968,50489.92692431756,5247.911879698942
2024-02-13 00:00:00,50447.71229306198,50513.695766825665,50297.318438706105,50326.320648819354,3864.4344368223205
2024-02-13 02:00:00,50326.320648819354,51196.8106919811,50279.5720089622,50933.481630934264,8135.242374718477
